;struct;abs_ads [mol/uc];abs_ads [mol/sc];abs_ads [mg/g];abs_ads [mg/cm3];abs_ads [mol/kg];abs_ads [cm3STP/g];abs_ads [cm3STP/cm3];q_st [kjmol]
139;tdc_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;4267.6;4267.6;1267.62372548544;56.76686324238548;79.01679218304001;1771.0804604002801;79.31271738252;5.240863610324949
140;med_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;3901.72;3901.72;869.2086024113761;65.09599162135393;54.181752928415996;1214.4284937783439;90.949890321396;6.0953519759802735
141;pth_29-03-12_25-12-12_None;99.025;396.1;473.1993743667725;107.48782161318566;29.496684073295;661.1379614332;150.1783035012125;7.905061561851746
142;csk_12-03-12_30-03-12_30-03-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12;2998.76;2998.76;518.558064837136;85.8359954054348;32.3240988478;724.5115707874481;119.92711342909601;9.054899755731688
143;cem-a_16-02-06_16-02-06_16-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;322.495;1289.98;206.43806220326599;79.72650510181062;12.8682298357175;288.42819113976805;111.3911427330135;8.807118713181612
144;mct_17-12-12_17-12-12_17-12-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12;4827.18;4827.18;799.8953165140739;57.64302931789875;49.861138395203994;1117.5863444200559;80.53686662079001;5.01467447359246
145;ths-c3_11-03-04_04-02-04_04-02-04;1.0677785999999998;76.8800592;4.690358874813751;5.61756331399746;0.29237154872404625;6.553208801281134;7.848667092132466;23.308153624838607
146;tdc_29-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;2976.72;2976.72;1124.190124076376;57.71465141559534;70.075918665744;1570.6799440566476;80.636934549816;4.644149917420109
147;ntn_31-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;563.78;563.78;640.2226967950801;72.6380062496419;39.908012688110006;894.49722793396;101.487334888646;6.651716211272976
148;cfc_29-01-01_29-01-01_06-08-01_06-08-01_07-08-01;227.07;908.28;691.0876013133601;70.62492987244399;43.078655101095016;965.563930682559;98.67473351022602;6.369538862515577
149;icc-a_17-12-12_17-12-12_01-03-12_01-03-12_01-03-12_01-03-12;2463.94;2463.94;519.5029550512561;81.74161910624892;32.382998192164;725.8317386154499;114.20659100442803;7.539152509028374
150;fwe_24-02-08_24-02-08_06-10-08_06-10-08_07-10-08;375.6399998;1126.9199994;266.8463859555044;136.09108893136354;16.633757278463776;372.82863247183684;190.14180910189978;15.584926094846391
151;fog-a_16-02-08_16-02-08_16-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;5981.36;5981.36;2223.675428455712;50.5334682223389;138.61187275073598;3106.843159954689;70.603631306208;4.991693617034299
152;cmd_29-03-12_29-03-12_29-03-12_29-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;2526.18;2526.18;885.948374430966;60.417480356687605;55.22521935858601;1237.81672987971;84.41323458685801;5.948771015665094
153;twt-b_12-01-01_21-08-01_None_None;8.885;71.08;61.376994833011494;68.58572520964783;3.8259091707810002;85.753835362247;95.82562658582799;19.680652847638715
154;bcv_29-03-12_29-03-12_07-12-12_06-12-12_06-12-12;4361.78;4361.78;744.546958437072;63.22764674689094;46.411021538545995;1040.2555136947278;88.339502836012;5.666280338540241
155;srs-c3_34-11-10_02-06-10_02-06-10;62.975;503.8;140.25087688229752;122.79924900618057;8.742479449495;195.95372237319995;171.57090552516755;15.886540185950373
156;bam_29-04-05_29-04-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05;3935.48;3935.48;1447.325289767696;52.07741042648384;90.21841342178;2022.1533317689602;72.760774477116;4.582078583865255
157;zeb_29-02-08_29-02-08_31-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;1721.54;1721.54;888.8184486810002;62.928880725279235;55.404124359362;1241.82669953217;87.92207719393801;6.263388499527182
158;icv_31-02-06_29-02-06_29-02-06_29-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;1028.64;1028.64;698.1155984745119;64.63793479747939;43.516742339904006;975.383207658144;90.30990901353601;6.118971141079944
159;ths-c3_11-01-01_06-08-01_07-08-01;67.09;536.72;409.342158114696;157.94219039091456;25.516171344353996;571.918845640082;220.671419778189;14.456824890448075
160;twt-b_16-01-03_35-11-03_None_None;30.375;243.0;378.70318205662494;151.81695383578145;23.606303650537498;529.1111175035626;212.11344901777505;12.485286418264808
161;ths-b-c+_36-11-11_36-11-11_01-07-11_01-07-11;24.14375;386.3;126.33186948660313;98.5955297361145;7.874843975795626;176.5065618882262;137.75429780302125;20.36181689396948
162;zea_29-02-06_29-02-06_29-02-06_31-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;3745.7;3745.7;1368.4022611889002;53.22679890865935;85.29877982409002;1911.88477911137;74.36666071121;5.007432664675581
163;het_30-01-02_12-01-02_33-11-02_None_None;52.835;422.68;188.29496638736302;139.45200886217478;11.7372875730745;263.0792789907755;194.83757133370898;17.622968734144646
164;ffc-a_21-12-12_21-12-12_21-12-12_21-12-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12;3307.42;3307.42;2610.715359167692;50.15933168394409;162.73784453236402;3647.602097366818;70.080900551028;3.9611311944036194
165;dia-b3++_29-01-01_29-01-01_30-01-01_06-08-01_06-08-01;77.13;308.52;560.6652462436621;82.35835292098773;34.948832429061;783.3422824112249;115.06827038949001;7.853683171784813
166;xik_29-03-09_31-03-09_01-05-09_01-05-09_01-05-09;3125.96;3125.96;1099.5991284254278;57.46822530971108;68.54304933320799;1536.322247315844;80.29263644788;6.0503428791329705
167;bcy_29-02-06_29-02-06_01-02-06_01-02-06_01-02-06_02-02-06;2934.28;2934.28;1202.6239763929962;55.87729265932183;74.965059970712;1680.26503693816;78.069839831248;5.17994138693575
168;cla_29-03-12_29-03-12_29-03-12_29-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;2609.2;2609.2;624.92178938068;69.71757341210815;38.95423691412;873.1193239186;97.40700612016;7.069049702611516
169;unf_29-02-08_07-10-08_07-10-08_06-10-08;285.28;285.28;552.107349041648;85.22477663754016;34.415379503104;771.385481488896;119.07313944552001;7.843465065692867
170;bpr_11-01-01_11-01-01_09-08-01_09-08-01;2070.02;2070.02;516.941370193354;89.39038182063308;32.223322994446;722.252780098308;124.893180361736;7.855852919567742
171;bby_29-03-09_29-03-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09_01-05-09;2796.78;2796.78;1637.924407642236;52.52118596751556;102.09932926951801;2288.451892681332;73.380802479306;4.772718204385264
172;mep_29-02-04_29-02-04_29-02-04_02-03-04_02-03-04_02-03-04_02-03-04;1436.74;1436.74;680.156273080892;64.5129073571917;42.397255329582;950.291053199372;90.135224953116;6.058906274638099
173;wut_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01;803.88;803.88;756.7281413417882;69.34731739352443;47.170330534404;1057.274645363244;96.889697103276;6.319192374658382
174;bao_29-02-08_29-02-08_06-10-08_07-10-08_07-10-08;304.8;304.8;699.3413961429599;68.5500749805674;43.593151929600005;977.0958501731999;95.77581730752001;6.610482225156903
175;mtn_30-02-06_30-02-06_30-02-06_02-02-06_01-02-06_01-02-06_01-02-06;3241.1;3241.1;738.7367348884201;64.51358591550431;46.048843860750004;1032.13766858531;90.13617302917001;5.857259468282998
176;isg_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_28-02-06_None_None_None_None_None_None_None_None_None_None_None_None;1486.14;1486.14;585.040532387796;77.6446174262276;36.468255707400004;817.3985974781639;108.48240057298803;7.531729544925611
177;ths-c3_12-01-01_07-08-01_07-08-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.477712651973833
178;ofp_12-02-04_29-02-04_29-02-04_02-03-04_02-03-04;302.08;302.08;618.906573144064;66.70680635974125;38.57928104601601;864.7150699330559;93.200465513472;6.085670229877888
179;jsd_31-03-12_29-03-12_29-03-12_06-12-12_06-12-12_06-12-12_06-12-12;382.7;382.7;576.8971188848699;71.15771047831167;35.96063936797;806.0208990048399;99.41911632652999;6.80032524563637
180;law_16-02-06_16-02-06_01-02-06_01-02-06_01-02-06;4125.32;4125.32;1772.439842872856;51.815321930040156;110.484292600356;2476.392252365764;72.394593417292;4.948663581822561
181;bbo_31-03-09_29-03-09_01-05-09_01-05-09_01-05-09_01-05-09;3069.62;3069.62;1619.6711459441801;52.710695459532374;100.96151986631399;2262.9490606688078;73.64557865715;4.9144902823141
182;ths-c3_17-10-08_01-02-08_02-02-08;0.49560000000000004;24.78;2.85387066341832;4.08320970098274;0.17789482808076007;3.9873303618246005;5.704920767125441;19.42119778867882
183;tdc_29-02-08_29-02-08_29-02-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08;5370.48;5370.48;1691.4540746775601;53.430749442556035;105.43607856561601;2363.241710668464;74.65161342852;4.692407604912602
184;mep_29-02-04_29-02-04_29-02-04_01-03-04_01-03-04_01-03-04_01-03-04;1400.78;1400.78;824.1423976920639;63.205233371034154;51.37256992280001;1151.4635357795642;88.30818763965199;6.4653075048011965
185;bcv_29-02-08_29-02-08_07-10-08_07-10-08_06-10-08;4245.54;4245.54;818.32344723441;64.15438065009802;51.009848080931995;1143.3334978154699;89.634303742308;6.131848438782471
186;eta-c_16-03-09_02-05-09_01-05-09;35.9033336;430.8400032;160.0990948765892;90.64144369220666;9.979709776245809;223.68497286325615;126.64112116440441;11.478264745012956
187;qtz-b_29-01-01_30-01-01_07-08-01;107.235;428.94;471.70005843423155;90.92541353585524;29.4032248490025;659.0431685583181;127.03787410596752;8.169648817067353
188;bcx_29-02-06_29-02-06_03-02-06_03-02-06_04-02-06_03-02-06;2319.28;2319.28;1334.812118218424;55.12166291417924;83.204952293144;1864.9537816674158;77.01409981264;5.434236913347514
189;xik_29-02-06_31-02-06_02-02-06_01-02-06_01-02-06;3039.16;3039.16;1114.91952794234;56.8202193862253;69.49803992656;1557.727384969832;79.38726476633599;5.551106646156238
190;cag-b_29-03-04_30-03-04_01-02-04_01-02-04_01-02-04_01-02-04;311.72;311.72;634.447362718764;72.2504035842428;39.548009635452;886.4281289227281;100.94578971633598;6.163440367357793
191;bzd_29-02-06_31-02-06_29-02-06_29-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;4148.7;4148.7;1643.29988247876;51.33433473604408;102.43440748854;2295.96232222449;71.72257458732001;4.611997029202521
192;unp_29-03-12_06-12-12_07-12-12_06-12-12;651.84;651.84;749.8427797640642;64.67455656543707;46.74113445388801;1047.654653953152;90.36107569036798;6.598424322241964
193;mog-c_31-03-04_29-03-04_02-02-04_02-02-04;242.12;242.12;440.18692609175605;91.11943420263026;27.438866987087998;615.014099207532;127.30895313948798;8.4947984874915
194;bbo_31-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01;1717.94;1717.94;974.316208191396;59.54311294700284;60.733591185302;1361.2812412808419;83.19159839564;6.407526488790224
195;pth_30-01-01_25-08-01_None;63.81;255.24;421.30634961024896;139.91623309074814;26.261954188793993;588.6348042934079;195.48616952731496;11.594002983075647
196;edi_29-01-01_29-01-01_07-08-01_06-08-01_07-08-01;166.6;166.6;767.178881483;66.23826891094478;47.82177306956;1071.8760616398802;92.54584103366;5.907185976905494
197;csp_28-03-12_28-03-12_29-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;3771.9;3771.9;671.3617989018599;66.78430175090497;41.849055483840004;938.0037150098999;93.30873941466001;7.3836324974485565
198;bao_29-02-08_29-02-08_06-10-08_06-10-08_06-10-08;303.48;303.48;750.514957274232;68.00015122739813;46.78303435956;1048.59379734516;95.007482668368;6.603043705740726
199;boe_36-11-11_13-07-11_02-07-11_None;54.16;433.28;409.34928138717595;118.83468291833415;25.516615371088005;571.928798036632;166.031749551952;10.853480385131565
200;cal-d_29-01-01_29-01-01_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;3640.5;3640.5;1007.9309460374998;60.98214611141735;62.8289518212;1408.24660189545;85.20216625485;5.268595513730662
201;msd_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;4483.68;4483.68;799.0841424982078;66.89222564778497;49.810574022816;1116.4530001863359;93.459527028192;6.818952654296194
202;dtd_29-01-01_29-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;3022.84;3022.84;1070.2573453886519;57.817732587346114;66.714041619068;1495.326912513664;80.780956029768;5.901083695885744
203;edi_29-02-08_29-02-08_07-10-08_07-10-08_07-10-08;156.68;156.68;713.258190297948;65.77434819603751;44.46064943972;996.5399183788602;91.8976668958;7.091980240938473
204;abr_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_09-08-01;611.0;611.0;751.055086808;69.2250144665878;46.816703102;1049.3484478776002;96.7188196455;6.358152913787211
205;itv_29-03-12_29-03-12_06-12-12_07-12-12;276.93;553.86;474.98235587434806;86.75801709984104;29.607825478670996;663.629082164604;121.21533051981298;8.07729025765392
206;upd_25-12-12_02-03-12_02-03-12_02-03-12;1198.8;1198.8;555.08582309544;72.68673618840768;34.60104148284;775.5469034133602;101.55541868424;6.863572589859686
207;nbo-a_14-05-09_01-03-09_02-03-09;3468.92;3468.92;3493.930407084572;48.42880080696907;217.79268299297598;4881.599917396748;67.663062074608;4.674396601777942
208;utq_33-11-02_04-01-02_04-01-02_04-01-02;24.47;97.88;32.21640569726;36.511348955060534;2.00819610513;45.011658809831;51.012406452022006;21.352625788999962
209;cmd_29-01-01_29-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;3650.54;3650.54;1161.788270569204;57.98741481813882;72.41958336527199;1623.2107868251621;81.01803023608801;5.614659461497442
210;cla_29-02-08_29-02-08_29-02-08_29-02-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08;4361.5;4361.5;1005.1257098025;60.62599470220749;62.6540884684;1404.3272219905498;84.70456370805;5.923671174830246
211;baj_30-01-01_30-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;3060.56;3060.56;755.0120107629119;65.80474872324807;47.06335618185601;1054.876926667368;91.94014148616799;6.542401839474259
212;mog-c_31-02-06_29-02-06_None_None;146.22;584.88;445.059777196848;118.1142320928964;27.742614107406002;621.8222798857979;165.02516032690204;10.717244778989617
213;ana-b_30-02-08_29-02-08_09-10-08_09-10-08_09-10-08_09-10-08;1536.8;1536.8;502.93078334744;85.9836850954892;31.349978955039997;702.67766793696;120.13346035688002;7.6751762871841755
214;cfc_29-02-06_29-02-06_04-02-06_04-02-06_03-02-06;572.68;572.68;1225.442061157376;56.31678367039451;76.3874157365;1712.145683254284;78.68388160674401;4.9596420830395465
215;mog-c_31-01-01_29-01-01_07-08-01_07-08-01;248.24;248.24;469.65111692157603;104.00095197178678;29.275504942296003;656.1804576512001;145.306568646792;9.547099954856433
216;srs-b_12-01-03_35-11-03_None;21.185;169.48;274.34353540907705;169.47047890116093;17.101088947294503;383.30339294422197;236.778349706096;18.216570452231952
217;het_30-06-10_11-06-10_34-11-10_None_None;45.795;366.36;180.93470908199856;136.98549207781096;11.278489025951998;252.7957795299465;191.391438545988;18.339482814087916
218;fvr_29-01-01_29-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;1717.84;1717.84;782.888273105568;65.87425339055548;48.801011301744005;1093.82468573128;92.03725102035202;5.926699966378442
219;ooe_33-11-02_33-11-02_33-11-02_03-01-02_03-01-02_04-01-02;3768.94;3768.94;819.669483145142;67.4830407788516;51.093752700928;1145.2141326171281;94.28499364814601;6.451091361089595
220;urh_29-02-06_29-02-06_31-02-06_None_None;230.68;230.68;526.8054327902041;81.45914007074876;32.838195183724;736.0345105475039;113.81192098577199;7.567090307858148
221;sdt_29-03-12_29-03-12_08-12-12_08-12-12_09-12-12;2637.96;2637.96;669.250415859948;71.5705488183071;41.717443344719996;935.05376281668;99.99591990304802;6.15357004628748
222;ssd-e_29-02-06_31-02-06_None_None_None_None;685.68;685.68;695.6836457355599;68.21275479712362;43.36514756563201;971.9853665301599;95.30452509547199;7.25220338348845
223;nor_31-02-08_29-02-08_10-10-08_10-10-08_10-10-08_10-10-08;464.01;928.02;877.6911465802109;64.10580879058276;54.710508665979;1226.280013989411;89.566440776823;6.744388692970376
224;kgj_11-02-06_11-02-06_11-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;3509.68;3509.68;547.2284924071441;69.18263688353372;34.111257990176;764.5689101155122;96.65961114028799;6.481734813138503
225;noe_11-02-06_11-02-06_12-02-06_None_None_None_None_None;94.43;188.86;563.026714720092;85.54431342312047;35.096033566391;786.6416452848242;119.51958529956899;7.951916107472507
226;mep_29-03-12_29-03-12_29-03-12_10-12-12_10-12-12_10-12-12_10-12-12;2554.64;2554.64;927.111971542856;61.97037429598943;57.79113505528001;1295.3290981769599;86.582884823424;5.860310749449357
227;irl_30-01-01_09-08-01_09-08-01_08-08-01;104.86;419.44;242.198801865664;120.63499328717452;15.097360501412;338.39187201957196;168.547081550624;14.078868106993658
228;sod-b_30-05-09_30-03-09_None;75.6825;605.46;374.2802029489568;116.08809764378438;23.330599107684;522.9314825651093;162.19431466244623;11.128174971238831
229;odi_2_07-12-12_4_29-03-12;2987.28;2987.28;575.185473906048;72.22385069254838;35.853944861303994;803.6294472971999;100.90869092985602;7.011455968736747
230;dnr-a_12-04-05_12-04-05_12-04-05_12-04-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05;5406.18;5406.18;2169.1179533097356;49.462780676576045;135.21105567083399;3030.6173241569945;69.107703336594;4.569225409271734
231;pts_25-08-01_29-01-01_None;67.955;271.82;539.5875573409959;92.63077948489284;33.6349635466425;753.893257264532;129.4205530108;8.21307390561906
232;mog-c_31-01-01_29-01-01_06-08-01_07-08-01;244.98;244.98;489.3887305500481;101.98444411777734;30.505840793478;683.75717549586;142.489172924172;9.451575498595608
233;ths-b-c_21-10-08_11-02-08_None_None;4.896667;88.14000599999997;54.27058720827229;60.09343459975877;3.382934238889557;75.82500598366934;83.96048895913556;18.208087797244275
234;pts-f_29-03-12_16-03-12_06-12-12_06-12-12_06-12-12;380.14;380.14;1011.43445730187;57.35152006824961;63.047341705476;1413.1415877564577;80.129579869854;6.074679536601801
235;cla_29-01-01_29-01-01_29-01-01_29-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;2518.9;2518.9;755.9758302283801;67.060342418496;47.12343560758001;1056.22354194936;93.69441397643999;6.555250316705726
236;ctn_12-03-12_29-03-12_06-12-12;557.36;557.36;550.667266210424;75.18938994590056;34.32561253256;769.3734470581921;105.052040814016;6.863071814517642
237;cbd_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;2445.26;2445.26;1046.2874686973657;60.40056917686674;65.219889624952;1461.8370217873257;84.38960687324202;6.1099885682494275
238;krr_24-03-12_24-03-12_07-12-12_07-12-12_07-12-12_07-12-12;91.02;364.08;133.340688899826;85.62545082324112;8.311735788822;186.299044357224;119.63294769693599;10.685029065488353
239;hnf_21-08-01_21-08-01_21-08-01_21-08-01_02-01-01_02-01-01_02-01-01_02-01-01;156.075;624.3;119.4881620638525;79.40615894832462;7.4482443471525;166.94476824049502;110.94356606985001;9.025891902767729
